sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
2584,closed,3,1087.0,100,1.79449,0.10028,5.6429,10.87
2584,virtual,1,200.0,50,1.6974,0.065,5.3725,4.0
2584,virtual,2,360.0,50,1.74511,0.08333,5.65231,7.2
2584,virtual,3,553.0,50,1.64408,0.04702,5.77637,11.06
2586,closed,1,400.0,100,1.75226,0.085,5.23458,4.0
2586,closed,2,714.0,100,1.72978,0.07843,5.5789,7.14
2586,closed,3,1084.0,100,1.72818,0.07841,5.64237,10.84
2586,virtual,1,200.0,50,1.80575,0.105,5.37083,4.0
2586,virtual,2,372.0,50,1.77066,0.09409,5.6026,7.44
2586,virtual,3,565.0,50,1.73159,0.07788,5.74956,11.3
2588,closed,1,400.0,100,1.72395,0.0775,5.23417,4.0
2588,closed,2,715.0,100,1.71907,0.07692,5.57273,7.15
2588,closed,3,1091.0,100,1.71551,0.07608,5.63046,10.91
2588,virtual,1,200.0,50,1.79258,0.095,5.24417,4.0
2588,virtual,2,368.0,50,1.77813,0.09511,5.56793,7.36
2588,virtual,3,530.0,50,1.77254,0.09245,5.84308,10.6
2590,closed,1,400.0,100,1.71642,0.0725,5.22458,4.0
2590,closed,2,703.0,100,1.6693,0.05832,5.58084,7.03
2590,closed,3,1081.0,100,1.74095,0.08418,5.63845,10.81
2590,virtual,1,200.0,50,1.7204,0.075,5.26833,4.0
2590,virtual,2,367.0,50,1.75301,0.08992,5.58946,7.34
2590,virtual,3,543.0,50,1.74537,0.0884,5.6992,10.86
2592,closed,1,400.0,100,1.72335,0.0775,5.235,4.0
2592,closed,2,712.0,100,1.6606,0.05478,5.5618,7.12
2592,closed,3,1094.0,100,1.71106,0.07221,5.63848,10.94
2592,virtual,1,200.0,50,1.71957,0.07,5.27583,4.0
2592,virtual,2,358.0,50,1.79839,0.10335,5.66294,7.16
2592,virtual,3,532.0,50,1.74846,0.08271,5.76284,10.64
2594,closed,1,400.0,100,1.67253,0.0625,5.21625,4.0
2594,closed,2,706.0,100,1.7286,0.07932,5.58192,7.06
2594,closed,3,1087.0,100,1.72522,0.07912,5.64213,10.87
2594,virtual,1,200.0,50,1.57697,0.03,5.48,4.0
2594,virtual,2,378.0,50,1.78199,0.09788,5.65123,7.56
2594,virtual,3,590.0,50,1.70795,0.06949,5.73333,11.8
2596,closed,1,400.0,100,1.74849,0.085,5.22542,4.0
2596,closed,2,705.0,100,1.73724,0.08227,5.59551,7.05
2596,closed,3,1095.0,100,1.73631,0.08037,5.63364,10.95
2596,virtual,1,200.0,50,1.72797,0.08,5.24333,4.0
2596,virtual,2,366.0,50,1.65836,0.05464,5.53916,7.32
2596,virtual,3,559.0,50,1.77266,0.09302,5.66309,11.18
2598,closed,1,400.0,100,1.72828,0.0775,5.2275,4.0
2598,closed,2,704.0,100,1.75798,0.08665,5.58783,7.04
2598,closed,3,1090.0,100,1.69533,0.06789,5.63563,10.9
2598,virtual,1,200.0,50,1.79792,0.1,5.35083,4.0
2598,virtual,2,376.0,50,1.73292,0.07713,5.58644,7.52
2598,virtual,3,557.0,50,1.69685,0.07002,5.71933,11.14
2600,closed,1,400.0,100,1.73689,0.0825,5.22,4.0
2600,closed,2,699.0,100,1.66048,0.05866,5.59227,6.99
2600,closed,3,1081.0,100,1.72929,0.07863,5.66374,10.81
2600,virtual,1,200.0,50,1.6987,0.065,5.17083,4.0
2600,virtual,2,354.0,50,1.71417,0.07627,5.54896,7.08
2600,virtual,3,531.0,50,1.70616,0.07156,5.70559,10.62
2602,closed,1,400.0,100,1.71688,0.0775,5.23875,4.0
2602,closed,2,715.0,100,1.73158,0.07972,5.56037,7.15
2602,closed,3,1078.0,100,1.7796,0.09555,5.64487,10.78
2602,virtual,1,200.0,50,1.80356,0.105,5.225,4.0
2602,virtual,2,343.0,50,1.74107,0.08455,5.61273,6.86
2602,virtual,3,529.0,50,1.71951,0.07561,5.6988,10.58
2604,closed,1,400.0,100,1.74675,0.085,5.24917,4.0
2604,closed,2,703.0,100,1.73121,0.07966,5.58084,7.03
2604,closed,3,1108.0,100,1.72301,0.07581,5.6253,11.08
2604,virtual,1,200.0,50,1.71506,0.075,5.385,4.0
2604,virtual,2,373.0,50,1.76264,0.08847,5.59517,7.46
2604,virtual,3,587.0,50,1.73302,0.07496,5.62095,11.74
2606,closed,1,400.0,100,1.72392,0.075,5.23625,4.0
2606,closed,2,703.0,100,1.71561,0.07397,5.59317,7.03
2606,closed,3,1093.0,100,1.72913,0.0796,5.63297,10.93
2606,virtual,1,200.0,50,1.74058,0.085,5.2875,4.0
2606,virtual,2,377.0,50,1.75349,0.08753,5.57604,7.54
2606,virtual,3,547.0,50,1.70122,0.07313,5.71877,10.94
2608,closed,1,400.0,100,1.70125,0.07,5.22583,4.0
2608,closed,2,707.0,100,1.7438,0.08062,5.59618,7.07
2608,closed,3,1096.0,100,1.71022,0.07026,5.65405,10.96
2608,virtual,1,200.0,50,1.65615,0.055,5.38,4.0
2608,virtual,2,366.0,50,1.75943,0.08743,5.65665,7.32
2608,virtual,3,562.0,50,1.70235,0.07295,5.72924,11.24
2610,closed,1,400.0,100,1.7343,0.085,5.21958,4.0
2610,closed,2,705.0,100,1.74879,0.08652,5.58109,7.05
2610,closed,3,1093.0,100,1.73232,0.08234,5.65172,10.93
2610,virtual,1,200.0,50,1.83127,0.115,5.18,4.0
2610,virtual,2,342.0,50,1.64664,0.05263,5.56238,6.84
2610,virtual,3,534.0,50,1.74063,0.08427,5.67541,10.68
2612,closed,1,400.0,100,1.72466,0.0725,5.21208,4.0
2612,closed,2,707.0,100,1.66103,0.05375,5.59877,7.07
2612,closed,3,1090.0,100,1.74592,0.08532,5.6633,10.9
2612,virtual,1,200.0,50,1.64819,0.05,5.28083,4.0
2612,virtual,2,337.0,50,1.72161,0.07418,5.65678,6.74
2612,virtual,3,522.0,50,1.77026,0.09195,5.68103,10.44
2614,closed,1,400.0,100,1.77705,0.0925,5.23292,4.0
2614,closed,2,708.0,100,1.6754,0.06073,5.59228,7.08
2614,closed,3,1088.0,100,1.72088,0.07537,5.65977,10.88
2614,virtual,1,200.0,50,1.69986,0.07,5.33333,4.0
2614,virtual,2,368.0,50,1.77508,0.09783,5.5933,7.36
2614,virtual,3,572.0,50,1.71229,0.07343,5.71474,11.44
2616,closed,1,400.0,100,1.7017,0.07,5.22,4.0
2616,closed,2,712.0,100,1.74015,0.08287,5.56531,7.12
2616,closed,3,1070.0,100,1.74954,0.08692,5.67523,10.7
2616,virtual,1,200.0,50,1.71609,0.07,5.53667,4.0
2616,virtual,2,381.0,50,1.74341,0.08661,5.70779,7.62
2616,virtual,3,607.0,50,1.72037,0.07908,5.6804,12.14
2618,closed,1,400.0,100,1.67815,0.06,5.245,4.0
2618,closed,2,722.0,100,1.72567,0.07756,5.57179,7.22
2618,closed,3,1076.0,100,1.71047,0.07342,5.64297,10.76
2618,virtual,1,200.0,50,1.65091,0.05,5.20333,4.0
2618,virtual,2,359.0,50,1.68166,0.06128,5.552,7.18
2618,virtual,3,520.0,50,1.71326,0.07308,5.72596,10.4
2620,closed,1,400.0,100,1.74486,0.085,5.26333,4.0
2620,closed,2,716.0,100,1.7328,0.08101,5.57193,7.16
2620,closed,3,1098.0,100,1.77732,0.09563,5.62052,10.98
2620,virtual,1,200.0,50,1.70338,0.06,5.27917,4.0
2620,virtual,2,355.0,50,1.75716,0.08451,5.65915,7.1
2620,virtual,3,553.0,50,1.7515,0.08318,5.68776,11.06
2622,closed,1,400.0,100,1.81891,0.105,5.25875,4.0
2622,closed,2,723.0,100,1.7486,0.08437,5.55256,7.23
2622,closed,3,1088.0,100,1.73193,0.07629,5.61504,10.88
2622,virtual,1,200.0,50,1.6821,0.06,5.255,4.0
2622,virtual,2,352.0,50,1.70283,0.06534,5.59044,7.04
2622,virtual,3,513.0,50,1.72532,0.07797,5.71053,10.26
2624,closed,1,400.0,100,1.74192,0.085,5.24583,4.0
2624,closed,2,719.0,100,1.80429,0.1057,5.54845,7.19
2624,closed,3,1090.0,100,1.72743,0.0789,5.62278,10.9
2624,virtual,1,200.0,50,1.70713,0.07,5.345,4.0
2624,virtual,2,360.0,50,1.82616,0.11389,5.61528,7.2
2624,virtual,3,546.0,50,1.73483,0.08242,5.73993,10.92
2626,closed,1,400.0,100,1.70965,0.0725,5.25,4.0
2626,closed,2,708.0,100,1.70187,0.06921,5.59275,7.08
2626,closed,3,1104.0,100,1.72406,0.0779,5.60885,11.04
2626,virtual,1,200.0,50,1.65473,0.06,5.17917,4.0
2626,virtual,2,329.0,50,1.74703,0.08511,5.56636,6.58
2626,virtual,3,476.0,50,1.69232,0.06933,5.72094,9.52
2628,closed,1,400.0,100,1.75088,0.0925,5.24042,4.0
2628,closed,2,713.0,100,1.74693,0.08555,5.55797,7.13
2628,closed,3,1098.0,100,1.74623,0.08197,5.60291,10.98
2628,virtual,1,200.0,50,1.61829,0.045,5.30833,4.0
2628,virtual,2,357.0,50,1.6631,0.05322,5.59617,7.14
2628,virtual,3,563.0,50,1.74229,0.07993,5.77442,11.26
2630,closed,1,400.0,100,1.69402,0.0725,5.21583,4.0
2630,closed,2,706.0,100,1.71879,0.07365,5.56917,7.06
2630,closed,3,1085.0,100,1.72124,0.07742,5.61536,10.85
2630,virtual,1,200.0,50,1.88012,0.13,5.27417,4.0
2630,virtual,2,345.0,50,1.67024,0.06087,5.67101,6.9
2630,virtual,3,543.0,50,1.67035,0.06077,5.7965,10.86
2632,closed,1,400.0,100,1.73241,0.085,5.19583,4.0
2632,closed,2,711.0,100,1.75099,0.0872,5.56868,7.11
2632,closed,3,1064.0,100,1.75733,0.08929,5.65116,10.64
2632,virtual,1,200.0,50,1.77964,0.095,5.30167,4.0
2632,virtual,2,380.0,50,1.67885,0.06053,5.63114,7.6
2632,virtual,3,568.0,50,1.69059,0.06514,5.77025,11.36
2634,closed,1,400.0,100,1.78121,0.095,5.2125,4.0
2634,closed,2,716.0,100,1.81452,0.10754,5.54306,7.16
2634,closed,3,1074.0,100,1.70235,0.07076,5.62958,10.74
2634,virtual,1,200.0,50,1.72458,0.08,5.2625,4.0
2634,virtual,2,362.0,50,1.70126,0.06354,5.48343,7.24
2634,virtual,3,540.0,50,1.71586,0.07037,5.73827,10.8
2636,closed,1,400.0,100,1.69788,0.065,5.21667,4.0
2636,closed,2,715.0,100,1.69857,0.06993,5.54382,7.15
2636,closed,3,1074.0,100,1.75938,0.09032,5.62011,10.74
2636,virtual,1,200.0,50,1.75807,0.09,5.59917,4.0
2636,virtual,2,385.0,50,1.72892,0.07792,5.70087,7.7
2636,virtual,3,591.0,50,1.71619,0.07445,5.70502,11.82
2638,closed,1,400.0,100,1.65755,0.055,5.23458,4.0
2638,closed,2,714.0,100,1.76281,0.08964,5.56209,7.14
2638,closed,3,1090.0,100,1.68114,0.06055,5.60336,10.9
2638,virtual,1,200.0,50,1.70643,0.07,5.29333,4.0
2638,virtual,2,358.0,50,1.75056,0.08659,5.58845,7.16
2638,virtual,3,549.0,50,1.74497,0.08197,5.66576,10.98
2640,closed,1,400.0,100,1.78966,0.1,5.23,4.0
2640,closed,2,717.0,100,1.75553,0.08508,5.55765,7.17
2640,closed,3,1089.0,100,1.7319,0.07805,5.61754,10.89
2640,virtual,1,200.0,50,1.74034,0.09,5.28417,4.0
2640,virtual,2,342.0,50,1.75404,0.09064,5.6077,6.84
2640,virtual,3,508.0,50,1.72751,0.08071,5.72671,10.16
2642,closed,1,400.0,100,1.78385,0.0975,5.23125,4.0
2642,closed,2,717.0,100,1.7405,0.08368,5.56253,7.17
2642,closed,3,1094.0,100,1.71569,0.07221,5.60085,10.94
2642,virtual,1,200.0,50,1.7949,0.105,5.485,4.0
2642,virtual,2,367.0,50,1.69041,0.06267,5.70799,7.34
2642,virtual,3,582.0,50,1.71785,0.0756,5.79611,11.64
2644,closed,1,400.0,100,1.69926,0.07,5.22333,4.0
2644,closed,2,720.0,100,1.72122,0.075,5.53032,7.2
2644,closed,3,1082.0,100,1.76042,0.08872,5.64556,10.82
2644,virtual,1,200.0,50,1.72329,0.075,5.36917,4.0
2644,virtual,2,377.0,50,1.76511,0.09019,5.61494,7.54
2644,virtual,3,548.0,50,1.76761,0.09124,5.78984,10.96
2646,closed,1,400.0,100,1.71678,0.0775,5.21042,4.0
2646,closed,2,707.0,100,1.74262,0.08487,5.55587,7.07
2646,closed,3,1082.0,100,1.70609,0.07301,5.64171,10.82
2646,virtual,1,200.0,50,1.76948,0.095,5.3925,4.0
2646,virtual,2,352.0,50,1.6917,0.0625,5.63589,7.04
2646,virtual,3,577.0,50,1.7027,0.07452,5.68284,11.54
2648,closed,1,400.0,100,1.69948,0.0675,5.21208,4.0
2648,closed,2,707.0,100,1.75794,0.08911,5.56671,7.07
2648,closed,3,1095.0,100,1.6974,0.06941,5.61476,10.95
2648,virtual,1,200.0,50,1.63083,0.045,5.24917,4.0
2648,virtual,2,368.0,50,1.65101,0.04891,5.52219,7.36
2648,virtual,3,527.0,50,1.65145,0.05313,5.82859,10.54
2650,closed,1,400.0,100,1.68479,0.0675,5.22167,4.0
2650,closed,2,709.0,100,1.71976,0.07475,5.54678,7.09
2650,closed,3,1089.0,100,1.75668,0.08907,5.633,10.89
2650,virtual,1,200.0,50,1.69481,0.065,5.3725,4.0
2650,virtual,2,377.0,50,1.74307,0.08488,5.56012,7.54
2650,virtual,3,552.0,50,1.74951,0.08877,5.71528,11.04
2652,closed,1,400.0,100,1.64341,0.055,5.23,4.0
2652,closed,2,712.0,100,1.69349,0.06742,5.5302,7.12
2652,closed,3,1092.0,100,1.73194,0.0815,5.62592,10.92
2652,virtual,1,200.0,50,1.66422,0.055,5.35083,4.0
2652,virtual,2,362.0,50,1.80707,0.10221,5.66022,7.24
2652,virtual,3,551.0,50,1.67781,0.06171,5.79341,11.02
2654,closed,1,400.0,100,1.68024,0.0625,5.21542,4.0
2654,closed,2,713.0,100,1.68626,0.06311,5.54114,7.13
2654,closed,3,1073.0,100,1.74049,0.08201,5.65036,10.73
2654,virtual,1,200.0,50,1.66003,0.055,5.1625,4.0
2654,virtual,2,377.0,50,1.65413,0.05305,5.39125,7.54
2654,virtual,3,522.0,50,1.72234,0.07854,5.69668,10.44
2656,closed,1,400.0,100,1.76357,0.0925,5.21583,4.0
2656,closed,2,718.0,100,1.70873,0.07103,5.54712,7.18
2656,closed,3,1080.0,100,1.73985,0.08426,5.64552,10.8
2656,virtual,1,200.0,50,1.69488,0.07,5.28417,4.0
2656,virtual,2,373.0,50,1.70164,0.06434,5.51117,7.46
2656,virtual,3,517.0,50,1.74749,0.08704,5.75629,10.34
2658,closed,1,400.0,100,1.78918,0.095,5.22125,4.0
2658,closed,2,716.0,100,1.73328,0.07821,5.5419,7.16
2658,closed,3,1081.0,100,1.7729,0.09343,5.62982,10.81
2658,virtual,1,200.0,50,1.75777,0.085,5.34583,4.0
2658,virtual,2,376.0,50,1.68796,0.06383,5.66046,7.52
2658,virtual,3,589.0,50,1.71363,0.07301,5.77504,11.78
2660,closed,1,400.0,100,1.70771,0.0725,5.21583,4.0
2660,closed,2,703.0,100,1.75323,0.08677,5.56591,7.03
2660,closed,3,1079.0,100,1.70846,0.07136,5.63825,10.79
2660,virtual,1,200.0,50,1.73195,0.08,5.35917,4.0
2660,virtual,2,377.0,50,1.7211,0.07692,5.6481,7.54
2660,virtual,3,554.0,50,1.7322,0.08303,5.71209,11.08
2662,closed,1,400.0,100,1.77635,0.095,5.23625,4.0
2662,closed,2,716.0,100,1.71102,0.07263,5.54725,7.16
2662,closed,3,1091.0,100,1.71814,0.07699,5.63092,10.91
2662,virtual,1,200.0,50,1.72657,0.08,5.295,4.0
2662,virtual,2,359.0,50,1.70728,0.07242,5.62303,7.18
2662,virtual,3,570.0,50,1.74348,0.08596,5.71842,11.4
2664,closed,1,400.0,100,1.76042,0.0875,5.23542,4.0
2664,closed,2,714.0,100,1.72238,0.07563,5.52708,7.14
2664,closed,3,1092.0,100,1.69889,0.06777,5.62866,10.92
2664,virtual,1,200.0,50,1.8026,0.1,5.21167,4.0
2664,virtual,2,345.0,50,1.71756,0.07826,5.59324,6.9
2664,virtual,3,534.0,50,1.68116,0.0618,5.67821,10.68
2666,closed,1,400.0,100,1.79435,0.105,5.24958,4.0
2666,closed,2,718.0,100,1.68646,0.06407,5.53412,7.18
2666,closed,3,1101.0,100,1.74115,0.08084,5.62685,11.01
2666,virtual,1,200.0,50,1.66312,0.055,5.30417,4.0
2666,virtual,2,327.0,50,1.84877,0.11927,5.80734,6.54
2666,virtual,3,518.0,50,1.77871,0.09846,5.76609,10.36
2668,closed,1,400.0,100,1.80728,0.1075,5.21,4.0
2668,closed,2,707.0,100,1.69803,0.06789,5.55446,7.07
2668,closed,3,1078.0,100,1.71212,0.07143,5.6509,10.78
2668,virtual,1,200.0,50,1.85132,0.125,5.35667,4.0
2668,virtual,2,365.0,50,1.73139,0.08493,5.6032,7.3
2668,virtual,3,563.0,50,1.70456,0.0675,5.6714,11.26
2670,closed,1,400.0,100,1.78797,0.095,5.22333,4.0
2670,closed,2,719.0,100,1.71963,0.07789,5.53755,7.19
2670,closed,3,1089.0,100,1.72303,0.07897,5.65764,10.89
2670,virtual,1,200.0,50,1.76693,0.09,5.3375,4.0
2670,virtual,2,384.0,50,1.66893,0.0599,5.60113,7.68
2670,virtual,3,596.0,50,1.76017,0.08725,5.68009,11.92
2672,closed,1,400.0,100,1.75008,0.085,5.2125,4.0
2672,closed,2,708.0,100,1.70328,0.07203,5.5459,7.08
2672,closed,3,1088.0,100,1.7301,0.08088,5.64813,10.88
2672,virtual,1,200.0,50,1.74811,0.09,5.31917,4.0
2672,virtual,2,360.0,50,1.70133,0.07222,5.62917,7.2
2672,virtual,3,537.0,50,1.72348,0.08007,5.73588,10.74
2674,closed,1,400.0,100,1.70686,0.0725,5.225,4.0
2674,closed,2,719.0,100,1.71049,0.07093,5.53825,7.19
2674,closed,3,1084.0,100,1.71754,0.07565,5.64422,10.84
2674,virtual,1,200.0,50,1.71157,0.075,5.2325,4.0
2674,virtual,2,335.0,50,1.76275,0.08955,5.68358,6.7
2674,virtual,3,515.0,50,1.82579,0.11068,5.75825,10.3
2676,closed,1,400.0,100,1.75344,0.08,5.22208,4.0
2676,closed,2,706.0,100,1.77041,0.09348,5.56728,7.06
2676,closed,3,1097.0,100,1.69268,0.06746,5.61805,10.97
2676,virtual,1,200.0,50,1.77041,0.09,5.18333,4.0
2676,virtual,2,369.0,50,1.71987,0.0813,5.5542,7.38
2676,virtual,3,561.0,50,1.77782,0.09626,5.63815,11.22
2678,closed,1,400.0,100,1.69908,0.0675,5.23667,4.0
2678,closed,2,712.0,100,1.74407,0.08427,5.55337,7.12
2678,closed,3,1112.0,100,1.74409,0.08453,5.60671,11.12
2678,virtual,1,200.0,50,1.71536,0.075,5.37833,4.0
2678,virtual,2,362.0,50,1.79576,0.09945,5.67219,7.24
2678,virtual,3,585.0,50,1.7185,0.07179,5.7302,11.7
2680,closed,1,400.0,100,1.72236,0.0775,5.22625,4.0
2680,closed,2,707.0,100,1.72062,0.07638,5.53041,7.07
2680,closed,3,1087.0,100,1.71703,0.07636,5.62174,10.87
2680,virtual,1,200.0,50,1.74877,0.08,5.1475,4.0
2680,virtual,2,345.0,50,1.67889,0.06087,5.52512,6.9
2680,virtual,3,539.0,50,1.73718,0.07978,5.735,10.78
2682,closed,1,400.0,100,1.73766,0.0825,5.23875,4.0
2682,closed,2,708.0,100,1.75897,0.08757,5.5419,7.08
2682,closed,3,1100.0,100,1.73243,0.08,5.6253,11.0
2682,virtual,1,200.0,50,1.69322,0.065,5.1825,4.0
2682,virtual,2,352.0,50,1.73369,0.08523,5.54782,7.04
2682,virtual,3,508.0,50,1.68764,0.06496,5.77428,10.16
2684,closed,1,400.0,100,1.66433,0.06,5.23458,4.0
2684,closed,2,716.0,100,1.69459,0.06425,5.51816,7.16
2684,closed,3,1107.0,100,1.71911,0.07769,5.63701,11.07
2684,virtual,1,200.0,50,1.66382,0.055,5.255,4.0
2684,virtual,2,344.0,50,1.7071,0.06977,5.66667,6.88
2684,virtual,3,543.0,50,1.75729,0.08471,5.75046,10.86
2686,closed,1,400.0,100,1.74406,0.085,5.21875,4.0
2686,closed,2,709.0,100,1.71486,0.07334,5.54349,7.09
2686,closed,3,1094.0,100,1.72516,0.07952,5.63483,10.94
2686,virtual,1,200.0,50,1.7497,0.09,5.23667,4.0
2686,virtual,2,378.0,50,1.71462,0.07407,5.53439,7.56
2686,virtual,3,570.0,50,1.71406,0.07544,5.67749,11.4
2688,closed,1,400.0,100,1.69828,0.0675,5.22,4.0
2688,closed,2,709.0,100,1.75226,0.09168,5.54843,7.09
2688,closed,3,1083.0,100,1.72935,0.07849,5.64697,10.83
2688,virtual,1,200.0,50,1.74708,0.08,5.30833,4.0
2688,virtual,2,356.0,50,1.67573,0.05899,5.64232,7.12
2688,virtual,3,527.0,50,1.71511,0.0759,5.72739,10.54
2690,closed,1,400.0,100,1.75752,0.09,5.225,4.0
2690,closed,2,715.0,100,1.71134,0.07133,5.53287,7.15
2690,closed,3,1088.0,100,1.72548,0.07904,5.65931,10.88
2690,virtual,1,200.0,50,1.76274,0.09,5.40083,4.0
2690,virtual,2,359.0,50,1.73261,0.08357,5.68106,7.18
2690,virtual,3,545.0,50,1.70226,0.06972,5.73272,10.9
2692,closed,1,400.0,100,1.66984,0.0575,5.19833,4.0
2692,closed,2,710.0,100,1.75685,0.08732,5.51714,7.1
2692,closed,3,1068.0,100,1.72141,0.07491,5.66573,10.68
2692,virtual,1,200.0,50,1.68107,0.065,5.22583,4.0
2692,virtual,2,374.0,50,1.75727,0.09358,5.45544,7.48
2692,virtual,3,519.0,50,1.72646,0.079,5.74566,10.38
2694,closed,1,400.0,100,1.69349,0.07,5.22208,4.0
2694,closed,2,714.0,100,1.70695,0.07283,5.53011,7.14
2694,closed,3,1084.0,100,1.72292,0.07841,5.64099,10.84
2694,virtual,1,200.0,50,1.7508,0.09,5.315,4.0
2694,virtual,2,368.0,50,1.77865,0.09783,5.6087,7.36
2694,virtual,3,556.0,50,1.71192,0.07374,5.67386,11.12
2696,closed,1,400.0,100,1.69687,0.07,5.23167,4.0
2696,closed,2,723.0,100,1.74351,0.08437,5.49308,7.23
2696,closed,3,1081.0,100,1.71154,0.07401,5.63136,10.81
2696,virtual,1,200.0,50,1.69541,0.065,5.35917,4.0
2696,virtual,2,360.0,50,1.80461,0.10278,5.61528,7.2
2696,virtual,3,557.0,50,1.71705,0.07361,5.73968,11.14
2698,closed,1,400.0,100,1.70225,0.07,5.21875,4.0
2698,closed,2,713.0,100,1.82583,0.1122,5.53319,7.13
2698,closed,3,1089.0,100,1.74602,0.08448,5.61356,10.89
2698,virtual,1,200.0,50,1.68894,0.065,5.32917,4.0
2698,virtual,2,366.0,50,1.66357,0.05738,5.61475,7.32
2698,virtual,3,562.0,50,1.73608,0.07829,5.70285,11.24
2700,closed,1,400.0,100,1.7612,0.0875,5.195,4.0
2700,closed,2,706.0,100,1.75191,0.08924,5.52998,7.06
2700,closed,3,1083.0,100,1.73238,0.07941,5.63066,10.83
2700,virtual,1,200.0,50,1.76271,0.095,5.15583,4.0
2700,virtual,2,362.0,50,1.66545,0.05801,5.53867,7.24
2700,virtual,3,557.0,50,1.74162,0.08438,5.6526,11.14
2702,closed,1,400.0,100,1.60692,0.04,5.20375,4.0
2702,closed,2,706.0,100,1.66877,0.05949,5.52856,7.06
2702,closed,3,1093.0,100,1.7092,0.07411,5.61421,10.93
2702,virtual,1,200.0,50,1.73842,0.08,5.24833,4.0
2702,virtual,2,344.0,50,1.80131,0.10756,5.56783,6.88
2702,virtual,3,517.0,50,1.64475,0.05029,5.68407,10.34
2704,closed,1,400.0,100,1.70308,0.0725,5.20292,4.0
2704,closed,2,706.0,100,1.68546,0.06374,5.54273,7.06
2704,closed,3,1088.0,100,1.72548,0.07812,5.62837,10.88
2704,virtual,1,200.0,50,1.77974,0.095,5.37083,4.0
2704,virtual,2,374.0,50,1.70266,0.07487,5.58289,7.48
2704,virtual,3,548.0,50,1.72021,0.07847,5.71229,10.96
2706,closed,1,400.0,100,1.70462,0.0725,5.2075,4.0
2706,closed,2,713.0,100,1.7147,0.07433,5.51613,7.13
2706,closed,3,1067.0,100,1.71644,0.07404,5.67042,10.67
2706,virtual,1,200.0,50,1.75309,0.09,5.37917,4.0
2706,virtual,2,359.0,50,1.81757,0.10864,5.70056,7.18
2706,virtual,3,542.0,50,1.79498,0.10148,5.75861,10.84
2708,closed,1,400.0,100,1.754,0.0875,5.20667,4.0
2708,closed,2,714.0,100,1.72767,0.08123,5.50817,7.14
2708,closed,3,1082.0,100,1.73416,0.07856,5.64818,10.82
2708,virtual,1,200.0,50,1.68111,0.06,5.1725,4.0
2708,virtual,2,340.0,50,1.77445,0.09412,5.60245,6.8
2708,virtual,3,517.0,50,1.68519,0.0619,5.70535,10.34
2710,closed,1,400.0,100,1.78901,0.1,5.20958,4.0
2710,closed,2,714.0,100,1.7461,0.08543,5.53968,7.14
2710,closed,3,1087.0,100,1.71612,0.07268,5.64888,10.87
2710,virtual,1,200.0,50,1.73669,0.085,5.08833,4.0
2710,virtual,2,373.0,50,1.71564,0.07775,5.46872,7.46
2710,virtual,3,494.0,50,1.78596,0.09919,5.73144,9.88
2712,closed,1,400.0,100,1.70392,0.07,5.21458,4.0
2712,closed,2,714.0,100,1.6973,0.06863,5.52264,7.14
2712,closed,3,1093.0,100,1.70905,0.07136,5.65706,10.93
2712,virtual,1,200.0,50,1.80791,0.11,5.455,4.0
2712,virtual,2,351.0,50,1.79232,0.09972,5.70275,7.02
2712,virtual,3,578.0,50,1.7441,0.08304,5.63985,11.56
2714,closed,1,400.0,100,1.66752,0.06,5.22125,4.0
2714,closed,2,718.0,100,1.71654,0.07382,5.51323,7.18
2714,closed,3,1094.0,100,1.71701,0.07404,5.64915,10.94
2714,virtual,1,200.0,50,1.79533,0.1,5.29333,4.0
2714,virtual,2,363.0,50,1.83613,0.11295,5.62626,7.26
2714,virtual,3,554.0,50,1.7966,0.10469,5.66215,11.08
2716,closed,1,400.0,100,1.71977,0.0775,5.19125,4.0
2716,closed,2,710.0,100,1.68573,0.06197,5.52042,7.1
2716,closed,3,1071.0,100,1.75695,0.0859,5.67538,10.71
2716,virtual,1,200.0,50,1.697,0.065,5.5325,4.0
2716,virtual,2,378.0,50,1.64076,0.05026,5.75794,7.56
2716,virtual,3,596.0,50,1.75014,0.08725,5.76985,11.92
2718,closed,1,400.0,100,1.72739,0.0775,5.19042,4.0
2718,closed,2,701.0,100,1.78168,0.0913,5.54375,7.01
2718,closed,3,1079.0,100,1.70208,0.07136,5.64551,10.79
2718,virtual,1,200.0,50,1.64132,0.055,5.30167,4.0
2718,virtual,2,348.0,50,1.74563,0.08333,5.63745,6.96
2718,virtual,3,526.0,50,1.65157,0.05703,5.7839,10.52
2720,closed,1,400.0,100,1.65969,0.0525,5.18833,4.0
2720,closed,2,704.0,100,1.7103,0.07244,5.52817,7.04
2720,closed,3,1079.0,100,1.72459,0.07878,5.64859,10.79
2720,virtual,1,200.0,50,1.73693,0.08,5.23833,4.0
2720,virtual,2,364.0,50,1.67016,0.06319,5.66575,7.28
2720,virtual,3,520.0,50,1.68467,0.06346,5.81026,10.4
2722,closed,1,400.0,100,1.73168,0.08,5.19917,4.0
2722,closed,2,702.0,100,1.70916,0.07265,5.54938,7.02
2722,closed,3,1071.0,100,1.79624,0.10271,5.66231,10.71
2722,virtual,1,200.0,50,1.75319,0.09,5.32083,4.0
2722,virtual,2,368.0,50,1.74087,0.08424,5.50996,7.36
2722,virtual,3,572.0,50,1.67465,0.06119,5.69697,11.44
