sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
2644,fail,3,1098.0,100,1.73807,0.08106,5.73786,10.98
2644,virtual,1,200.0,50,1.74994,0.085,5.26083,4.0
2644,virtual,2,368.0,50,1.77499,0.08696,5.59647,7.36
2644,virtual,3,547.0,50,1.80931,0.10238,5.68099,10.94
2646,fail,1,400.0,100,1.69413,0.0775,5.34333,4.0
2646,fail,2,708.0,100,1.70856,0.07345,5.66314,7.08
2646,fail,3,1097.0,100,1.74105,0.08295,5.74749,10.97
2646,virtual,1,200.0,50,1.787,0.095,5.22833,4.0
2646,virtual,2,347.0,50,1.6788,0.06052,5.57925,6.94
2646,virtual,3,513.0,50,1.73954,0.08187,5.67446,10.26
2648,fail,1,400.0,100,1.71293,0.08,5.3375,4.0
2648,fail,2,716.0,100,1.71998,0.07682,5.65666,7.16
2648,fail,3,1080.0,100,1.71678,0.075,5.75864,10.8
2648,virtual,1,200.0,50,1.75189,0.09,5.31667,4.0
2648,virtual,2,364.0,50,1.73967,0.07967,5.52106,7.28
2648,virtual,3,563.0,50,1.7504,0.08348,5.65956,11.26
2650,fail,1,400.0,100,1.64399,0.0575,5.32542,4.0
2650,fail,2,713.0,100,1.78057,0.09537,5.65147,7.13
2650,fail,3,1084.0,100,1.67008,0.05904,5.74892,10.84
2650,virtual,1,200.0,50,1.64079,0.045,5.23417,4.0
2650,virtual,2,351.0,50,1.70484,0.06553,5.566,7.02
2650,virtual,3,551.0,50,1.68019,0.06171,5.68451,11.02
2652,fail,1,400.0,100,1.6151,0.045,5.3425,4.0
2652,fail,2,718.0,100,1.75771,0.08774,5.63695,7.18
2652,fail,3,1080.0,100,1.74968,0.08704,5.75077,10.8
2652,virtual,1,200.0,50,1.77486,0.085,5.57333,4.0
2652,virtual,2,376.0,50,1.65722,0.05851,5.66489,7.52
2652,virtual,3,630.0,50,1.69434,0.06667,5.63571,12.6
2654,fail,1,400.0,100,1.65443,0.0575,5.33542,4.0
2654,fail,2,704.0,100,1.70532,0.07386,5.64536,7.04
2654,fail,3,1083.0,100,1.69704,0.0711,5.741,10.83
2654,virtual,1,200.0,50,1.7735,0.09,5.24583,4.0
2654,virtual,2,390.0,50,1.68927,0.0641,5.47564,7.8
2654,virtual,3,553.0,50,1.74961,0.08499,5.73599,11.06
2656,fail,1,400.0,100,1.71026,0.085,5.33,4.0
2656,fail,2,706.0,100,1.71667,0.07365,5.64873,7.06
2656,fail,3,1068.0,100,1.74004,0.08052,5.77294,10.68
2656,virtual,1,200.0,50,1.82404,0.11,5.28,4.0
2656,virtual,2,347.0,50,1.77365,0.0951,5.46974,6.94
2656,virtual,3,531.0,50,1.74403,0.08286,5.59448,10.62
2658,fail,1,400.0,100,1.64706,0.06,5.32833,4.0
2658,fail,2,704.0,100,1.70954,0.0767,5.63707,7.04
2658,fail,3,1094.0,100,1.71879,0.07678,5.74634,10.94
2658,virtual,1,200.0,50,1.73324,0.08,5.495,4.0
2658,virtual,2,385.0,50,1.72128,0.07273,5.58442,7.7
2658,virtual,3,592.0,50,1.69658,0.06757,5.7348,11.84
2660,fail,1,400.0,100,1.71254,0.0875,5.33833,4.0
2660,fail,2,712.0,100,1.74665,0.08567,5.65051,7.12
2660,fail,3,1100.0,100,1.73801,0.08364,5.74227,11.0
2660,virtual,1,200.0,50,1.65157,0.055,5.18917,4.0
2660,virtual,2,356.0,50,1.67029,0.0618,5.55056,7.12
2660,virtual,3,533.0,50,1.74537,0.08255,5.66573,10.66
2662,fail,1,400.0,100,1.59809,0.0425,5.3525,4.0
2662,fail,2,707.0,100,1.74662,0.08204,5.65464,7.07
2662,fail,3,1107.0,100,1.7273,0.0804,5.73607,11.07
2662,virtual,1,200.0,50,1.75694,0.095,5.39917,4.0
2662,virtual,2,385.0,50,1.77003,0.09091,5.52468,7.7
2662,virtual,3,581.0,50,1.70448,0.07401,5.68962,11.62
2664,fail,1,400.0,100,1.70349,0.0775,5.3575,4.0
2664,fail,2,707.0,100,1.70506,0.07072,5.64569,7.07
2664,fail,3,1095.0,100,1.78175,0.09772,5.76301,10.95
2664,virtual,1,200.0,50,1.71784,0.075,5.27417,4.0
2664,virtual,2,368.0,50,1.73991,0.08152,5.57337,7.36
2664,virtual,3,564.0,50,1.72029,0.07801,5.70833,11.28
2666,fail,1,400.0,100,1.68811,0.07,5.35292,4.0
2666,fail,2,712.0,100,1.66175,0.05478,5.65637,7.12
2666,fail,3,1098.0,100,1.73839,0.08197,5.76442,10.98
2666,virtual,1,200.0,50,1.74954,0.085,5.3225,4.0
2666,virtual,2,376.0,50,1.66559,0.05851,5.5625,7.52
2666,virtual,3,584.0,50,1.77574,0.09418,5.629,11.68
2668,fail,1,400.0,100,1.69158,0.0725,5.35792,4.0
2668,fail,2,709.0,100,1.71338,0.07193,5.67513,7.09
2668,fail,3,1100.0,100,1.75121,0.08727,5.74712,11.0
2668,virtual,1,200.0,50,1.78063,0.095,5.32917,4.0
2668,virtual,2,372.0,50,1.71508,0.07527,5.52151,7.44
2668,virtual,3,547.0,50,1.735,0.0841,5.64899,10.94
2670,fail,1,400.0,100,1.65713,0.065,5.33792,4.0
2670,fail,2,713.0,100,1.77029,0.09116,5.66059,7.13
2670,fail,3,1082.0,100,1.71083,0.07301,5.77249,10.82
2670,virtual,1,200.0,50,1.67168,0.055,5.1175,4.0
2670,virtual,2,369.0,50,1.74752,0.08672,5.43406,7.38
2670,virtual,3,551.0,50,1.74023,0.07985,5.6095,11.02
2672,fail,1,400.0,100,1.64211,0.0525,5.3225,4.0
2672,fail,2,713.0,100,1.73847,0.08135,5.66994,7.13
2672,fail,3,1074.0,100,1.73833,0.08287,5.78243,10.74
2672,virtual,1,200.0,50,1.76324,0.09,5.35333,4.0
2672,virtual,2,377.0,50,1.78161,0.09284,5.51592,7.54
2672,virtual,3,580.0,50,1.75643,0.08621,5.59397,11.6
2674,fail,1,400.0,100,1.61797,0.0475,5.35,4.0
2674,fail,2,719.0,100,1.69969,0.06537,5.65971,7.19
2674,fail,3,1089.0,100,1.74328,0.08724,5.75344,10.89
2674,virtual,1,200.0,50,1.72521,0.075,5.4025,4.0
2674,virtual,2,423.0,50,1.82084,0.11111,5.47754,8.46
2674,virtual,3,586.0,50,1.74375,0.08362,5.65017,11.72
2676,fail,1,400.0,100,1.66586,0.0625,5.34458,4.0
2676,fail,2,715.0,100,1.69761,0.06713,5.67925,7.15
2676,fail,3,1081.0,100,1.72585,0.07863,5.77922,10.81
2676,virtual,1,200.0,50,1.69173,0.065,5.3525,4.0
2676,virtual,2,384.0,50,1.76,0.08594,5.43142,7.68
2676,virtual,3,569.0,50,1.7878,0.10193,5.58172,11.38
2678,fail,1,400.0,100,1.63765,0.0525,5.30667,4.0
2678,fail,2,699.0,100,1.75848,0.08727,5.68121,6.99
2678,fail,3,1065.0,100,1.72293,0.07606,5.78936,10.65
2678,virtual,1,200.0,50,1.74426,0.085,5.20917,4.0
2678,virtual,2,329.0,50,1.75481,0.08815,5.58511,6.58
2678,virtual,3,523.0,50,1.71264,0.07457,5.66539,10.46
2680,fail,1,400.0,100,1.75088,0.09,5.32042,4.0
2680,fail,2,710.0,100,1.77003,0.08873,5.67019,7.1
2680,fail,3,1082.0,100,1.76866,0.0915,5.77172,10.82
2680,virtual,1,200.0,50,1.69899,0.065,5.09583,4.0
2680,virtual,2,322.0,50,1.71023,0.07143,5.60611,6.44
2680,virtual,3,477.0,50,1.71401,0.07338,5.7348,9.54
2682,fail,1,400.0,100,1.62383,0.05,5.32833,4.0
2682,fail,2,710.0,100,1.72364,0.07606,5.66526,7.1
2682,fail,3,1070.0,100,1.74868,0.08598,5.76791,10.7
2682,virtual,1,200.0,50,1.76255,0.09,5.19167,4.0
2682,virtual,2,351.0,50,1.70187,0.06838,5.46724,7.02
2682,virtual,3,527.0,50,1.70775,0.07021,5.70082,10.54
2684,fail,1,400.0,100,1.68426,0.0725,5.33583,4.0
2684,fail,2,708.0,100,1.70816,0.07062,5.66361,7.08
2684,fail,3,1077.0,100,1.73255,0.07985,5.75998,10.77
2684,virtual,1,200.0,50,1.69003,0.065,5.29333,4.0
2684,virtual,2,377.0,50,1.69186,0.06631,5.52785,7.54
2684,virtual,3,582.0,50,1.7598,0.08419,5.56758,11.64
2686,fail,1,400.0,100,1.66851,0.0675,5.32625,4.0
2686,fail,2,696.0,100,1.76129,0.08621,5.68678,6.96
2686,fail,3,1077.0,100,1.73356,0.07799,5.76911,10.77
2686,virtual,1,200.0,50,1.65257,0.055,5.205,4.0
2686,virtual,2,372.0,50,1.78024,0.09677,5.569,7.44
2686,virtual,3,554.0,50,1.71905,0.07581,5.68412,11.08
2688,fail,1,400.0,100,1.68995,0.0775,5.29,4.0
2688,fail,2,693.0,100,1.65939,0.05628,5.68326,6.93
2688,fail,3,1063.0,100,1.75561,0.08937,5.76733,10.63
2688,virtual,1,200.0,50,1.74416,0.085,5.22333,4.0
2688,virtual,2,356.0,50,1.80447,0.10393,5.46536,7.12
2688,virtual,3,569.0,50,1.73945,0.0826,5.56766,11.38
2690,fail,1,400.0,100,1.68811,0.07,5.33583,4.0
2690,fail,2,696.0,100,1.66502,0.05603,5.6808,6.96
2690,fail,3,1076.0,100,1.76262,0.09294,5.74644,10.76
2690,virtual,1,200.0,50,1.80058,0.105,5.15417,4.0
2690,virtual,2,355.0,50,1.71501,0.07606,5.42019,7.1
2690,virtual,3,515.0,50,1.70394,0.06602,5.53883,10.3
2692,fail,1,400.0,100,1.67062,0.065,5.33083,4.0
2692,fail,2,698.0,100,1.72175,0.07163,5.65258,6.98
2692,fail,3,1064.0,100,1.7074,0.07237,5.77115,10.64
2692,virtual,1,200.0,50,1.78232,0.095,5.34167,4.0
2692,virtual,2,368.0,50,1.71718,0.07337,5.55027,7.36
2692,virtual,3,571.0,50,1.71956,0.07531,5.6763,11.42
2694,fail,1,400.0,100,1.63286,0.055,5.32,4.0
2694,fail,2,690.0,100,1.68514,0.06667,5.67174,6.9
2694,fail,3,1071.0,100,1.7009,0.06816,5.77809,10.71
2694,virtual,1,200.0,50,1.76105,0.09,5.30917,4.0
2694,virtual,2,385.0,50,1.80112,0.0961,5.57446,7.7
2694,virtual,3,584.0,50,1.80463,0.10274,5.62814,11.68
2696,fail,1,400.0,100,1.68954,0.0725,5.30875,4.0
2696,fail,2,695.0,100,1.82455,0.10935,5.6789,6.95
2696,fail,3,1069.0,100,1.74781,0.087,5.77534,10.69
2696,virtual,1,200.0,50,1.63724,0.055,5.08083,4.0
2696,virtual,2,354.0,50,1.6987,0.0678,5.43832,7.08
2696,virtual,3,503.0,50,1.67555,0.05964,5.64447,10.06
2698,fail,1,400.0,100,1.74582,0.0875,5.31333,4.0
2698,fail,2,687.0,100,1.71585,0.07424,5.70354,6.87
2698,fail,3,1081.0,100,1.73484,0.07956,5.75964,10.81
2698,virtual,1,200.0,50,1.74081,0.075,5.08333,4.0
2698,virtual,2,353.0,50,1.78009,0.09632,5.42918,7.06
2698,virtual,3,494.0,50,1.7257,0.0749,5.62753,9.88
2700,fail,1,400.0,100,1.73442,0.09,5.30583,4.0
2700,fail,2,698.0,100,1.68746,0.0616,5.69126,6.98
2700,fail,3,1068.0,100,1.72275,0.07678,5.77747,10.68
2700,virtual,1,200.0,50,1.71665,0.07,5.53333,4.0
2700,virtual,2,405.0,50,1.76973,0.08889,5.63292,8.1
2700,virtual,3,635.0,50,1.78936,0.10236,5.71654,12.7
2702,fail,1,400.0,100,1.68433,0.07,5.32042,4.0
2702,fail,2,690.0,100,1.705,0.07101,5.70942,6.9
2702,fail,3,1073.0,100,1.73263,0.08108,5.75986,10.73
2702,virtual,1,200.0,50,1.70012,0.075,5.11917,4.0
2702,virtual,2,342.0,50,1.6761,0.0614,5.55214,6.84
2702,virtual,3,485.0,50,1.70414,0.07629,5.77113,9.7
2704,fail,1,400.0,100,1.65094,0.0575,5.34292,4.0
2704,fail,2,705.0,100,1.75798,0.08511,5.67187,7.05
2704,fail,3,1080.0,100,1.75919,0.09259,5.7659,10.8
2704,virtual,1,200.0,50,1.67474,0.06,5.18333,4.0
2704,virtual,2,374.0,50,1.85881,0.12032,5.46212,7.48
2704,virtual,3,532.0,50,1.74578,0.08647,5.67607,10.64
2706,fail,1,400.0,100,1.74441,0.0925,5.34792,4.0
2706,fail,2,702.0,100,1.70151,0.06553,5.68257,7.02
2706,fail,3,1087.0,100,1.73343,0.08096,5.74762,10.87
2706,virtual,1,200.0,50,1.71821,0.075,5.265,4.0
2706,virtual,2,368.0,50,1.72418,0.0788,5.5471,7.36
2706,virtual,3,555.0,50,1.75194,0.08649,5.67628,11.1
2708,fail,1,400.0,100,1.66156,0.065,5.33875,4.0
2708,fail,2,703.0,100,1.72995,0.07824,5.68042,7.03
2708,fail,3,1086.0,100,1.73885,0.08471,5.74494,10.86
2708,virtual,1,200.0,50,1.69777,0.07,5.2625,4.0
2708,virtual,2,366.0,50,1.70706,0.06831,5.54736,7.32
2708,virtual,3,550.0,50,1.80329,0.1,5.57576,11.0
2710,fail,1,400.0,100,1.65819,0.0625,5.32917,4.0
2710,fail,2,694.0,100,1.69921,0.06628,5.68732,6.94
2710,fail,3,1078.0,100,1.69588,0.06865,5.74521,10.78
2710,virtual,1,200.0,50,1.76125,0.09,5.27417,4.0
2710,virtual,2,364.0,50,1.79453,0.0989,5.50962,7.28
2710,virtual,3,531.0,50,1.71186,0.07721,5.69397,10.62
2712,fail,1,400.0,100,1.7095,0.0775,5.32125,4.0
2712,fail,2,697.0,100,1.71582,0.07461,5.66428,6.97
2712,fail,3,1073.0,100,1.73379,0.08108,5.75629,10.73
2712,virtual,1,200.0,50,1.75153,0.085,5.39667,4.0
2712,virtual,2,354.0,50,1.78146,0.09887,5.6629,7.08
2712,virtual,3,540.0,50,1.76639,0.08889,5.71481,10.8
2714,fail,1,400.0,100,1.66755,0.0625,5.31583,4.0
2714,fail,2,696.0,100,1.74756,0.08621,5.69013,6.96
2714,fail,3,1070.0,100,1.70916,0.07477,5.7648,10.7
2714,virtual,1,200.0,50,1.70016,0.07,5.21167,4.0
2714,virtual,2,346.0,50,1.7098,0.07514,5.61272,6.92
2714,virtual,3,526.0,50,1.71911,0.07224,5.68029,10.52
2716,fail,1,400.0,100,1.65318,0.06,5.32333,4.0
2716,fail,2,695.0,100,1.77122,0.09209,5.69017,6.95
2716,fail,3,1067.0,100,1.72631,0.07873,5.74977,10.67
2716,virtual,1,200.0,50,1.72402,0.075,5.1775,4.0
2716,virtual,2,336.0,50,1.75456,0.08929,5.59573,6.72
2716,virtual,3,501.0,50,1.73869,0.08184,5.83965,10.02
2718,fail,1,400.0,100,1.69189,0.0775,5.31833,4.0
2718,fail,2,694.0,100,1.70341,0.07061,5.68684,6.94
2718,fail,3,1075.0,100,1.74391,0.08279,5.75023,10.75
2718,virtual,1,200.0,50,1.85553,0.12,5.345,4.0
2718,virtual,2,384.0,50,1.72326,0.07812,5.52214,7.68
2718,virtual,3,593.0,50,1.7566,0.08938,5.71107,11.86
2720,fail,1,400.0,100,1.66846,0.065,5.34,4.0
2720,fail,2,702.0,100,1.71461,0.07265,5.66144,7.02
2720,fail,3,1076.0,100,1.74429,0.08178,5.74814,10.76
2720,virtual,1,200.0,50,1.67679,0.065,5.425,4.0
2720,virtual,2,359.0,50,1.64526,0.05014,5.71356,7.18
2720,virtual,3,592.0,50,1.68543,0.06588,5.69707,11.84
2722,fail,1,400.0,100,1.66317,0.0575,5.3175,4.0
2722,fail,2,712.0,100,1.75784,0.08848,5.64958,7.12
2722,fail,3,1059.0,100,1.75097,0.08782,5.76503,10.59
2722,virtual,1,200.0,50,1.78767,0.1,5.40333,4.0
2722,virtual,2,356.0,50,1.7658,0.08989,5.61517,7.12
2722,virtual,3,570.0,50,1.70862,0.07018,5.65234,11.4
2724,fail,1,400.0,100,1.6598,0.06,5.31708,4.0
2724,fail,2,705.0,100,1.71908,0.07376,5.68038,7.05
2724,fail,3,1067.0,100,1.70054,0.06748,5.76211,10.67
2724,virtual,1,200.0,50,1.76503,0.09,5.29167,4.0
2724,virtual,2,372.0,50,1.72661,0.08065,5.54256,7.44
2724,virtual,3,595.0,50,1.77766,0.09412,5.54314,11.9
2726,fail,1,400.0,100,1.66788,0.065,5.33417,4.0
2726,fail,2,705.0,100,1.71121,0.07234,5.67589,7.05
2726,fail,3,1074.0,100,1.73062,0.08007,5.76785,10.74
2726,virtual,1,200.0,50,1.80881,0.11,5.43,4.0
2726,virtual,2,362.0,50,1.71902,0.07182,5.69107,7.24
2726,virtual,3,582.0,50,1.73725,0.08076,5.75029,11.64
2728,fail,1,400.0,100,1.71864,0.0825,5.34875,4.0
2728,fail,2,704.0,100,1.74364,0.08239,5.68845,7.04
2728,fail,3,1088.0,100,1.74188,0.08364,5.73407,10.88
2728,virtual,1,200.0,50,1.76749,0.095,5.2675,4.0
2728,virtual,2,352.0,50,1.74819,0.08239,5.61316,7.04
2728,virtual,3,541.0,50,1.70673,0.06839,5.72428,10.82
2730,fail,1,400.0,100,1.69398,0.075,5.34333,4.0
2730,fail,2,704.0,100,1.70369,0.06818,5.69389,7.04
2730,fail,3,1088.0,100,1.70105,0.06801,5.76118,10.88
2730,virtual,1,200.0,50,1.67474,0.06,5.21667,4.0
2730,virtual,2,346.0,50,1.69092,0.06647,5.45906,6.92
2730,virtual,3,514.0,50,1.75845,0.08949,5.63521,10.28
2732,fail,1,400.0,100,1.65755,0.0625,5.3375,4.0
2732,fail,2,705.0,100,1.73801,0.08085,5.69504,7.05
2732,fail,3,1079.0,100,1.7913,0.10195,5.74452,10.79
2732,virtual,1,200.0,50,1.65071,0.05,5.12583,4.0
2732,virtual,2,367.0,50,1.665,0.05722,5.45595,7.34
2732,virtual,3,537.0,50,1.67924,0.06331,5.64401,10.74
2734,fail,1,400.0,100,1.71788,0.085,5.35083,4.0
2734,fail,2,707.0,100,1.73362,0.07638,5.70981,7.07
2734,fail,3,1082.0,100,1.77064,0.09519,5.746,10.82
2734,virtual,1,200.0,50,1.76739,0.095,5.2725,4.0
2734,virtual,2,360.0,50,1.77295,0.09722,5.54583,7.2
2734,virtual,3,547.0,50,1.70481,0.06581,5.60329,10.94
2736,fail,1,400.0,100,1.63287,0.0525,5.33792,4.0
2736,fail,2,710.0,100,1.67639,0.06338,5.68709,7.1
2736,fail,3,1064.0,100,1.73103,0.08083,5.7782,10.64
2736,virtual,1,200.0,50,1.77061,0.09,5.44917,4.0
2736,virtual,2,382.0,50,1.72724,0.08377,5.55716,7.64
2736,virtual,3,598.0,50,1.78381,0.09699,5.59225,11.96
2738,fail,1,400.0,100,1.64699,0.055,5.34708,4.0
2738,fail,2,707.0,100,1.72311,0.07779,5.68105,7.07
2738,fail,3,1083.0,100,1.74006,0.0831,5.73992,10.83
2738,virtual,1,200.0,50,1.585,0.035,5.19083,4.0
2738,virtual,2,359.0,50,1.71694,0.07242,5.49907,7.18
2738,virtual,3,517.0,50,1.75346,0.08511,5.7205,10.34
2740,fail,1,400.0,100,1.75452,0.0925,5.3575,4.0
2740,fail,2,705.0,100,1.68336,0.06099,5.67683,7.05
2740,fail,3,1089.0,100,1.70346,0.06979,5.72314,10.89
2740,virtual,1,200.0,50,1.72657,0.08,5.37417,4.0
2740,virtual,2,384.0,50,1.78218,0.09896,5.55382,7.68
2740,virtual,3,580.0,50,1.74642,0.08793,5.70374,11.6
2742,fail,1,400.0,100,1.65725,0.0625,5.34833,4.0
2742,fail,2,703.0,100,1.69816,0.06686,5.6733,7.03
2742,fail,3,1085.0,100,1.7251,0.07742,5.73518,10.85
2742,virtual,1,200.0,50,1.75209,0.09,5.32333,4.0
2742,virtual,2,369.0,50,1.74894,0.08401,5.6084,7.38
2742,virtual,3,556.0,50,1.75441,0.08993,5.73231,11.12
2744,fail,1,400.0,100,1.72302,0.0825,5.35792,4.0
2744,fail,2,710.0,100,1.72733,0.07887,5.68779,7.1
2744,fail,3,1076.0,100,1.74554,0.0855,5.75046,10.76
2744,virtual,1,200.0,50,1.65336,0.055,5.245,4.0
2744,virtual,2,373.0,50,1.67171,0.05898,5.59205,7.46
2744,virtual,3,572.0,50,1.71186,0.07168,5.71416,11.44
2746,fail,1,400.0,100,1.70334,0.0775,5.35917,4.0
2746,fail,2,713.0,100,1.74548,0.08135,5.66573,7.13
2746,fail,3,1078.0,100,1.70199,0.07143,5.74474,10.78
2746,virtual,1,200.0,50,1.78627,0.1,5.3225,4.0
2746,virtual,2,372.0,50,1.72612,0.08065,5.556,7.44
2746,virtual,3,574.0,50,1.71578,0.07666,5.61876,11.48
2748,fail,1,400.0,100,1.69345,0.075,5.365,4.0
2748,fail,2,705.0,100,1.72126,0.0695,5.7,7.05
2748,fail,3,1089.0,100,1.69682,0.06703,5.72238,10.89
2748,virtual,1,200.0,50,1.72442,0.075,5.20917,4.0
2748,virtual,2,373.0,50,1.74447,0.08579,5.47453,7.46
2748,virtual,3,573.0,50,1.77447,0.0925,5.57184,11.46
2750,fail,1,400.0,100,1.69297,0.0725,5.34125,4.0
2750,fail,2,702.0,100,1.71369,0.07407,5.70679,7.02
2750,fail,3,1083.0,100,1.73207,0.07941,5.74269,10.83
2750,virtual,1,200.0,50,1.77745,0.095,5.25,4.0
2750,virtual,2,357.0,50,1.78733,0.09804,5.61018,7.14
2750,virtual,3,534.0,50,1.72517,0.07678,5.71255,10.68
2752,fail,1,400.0,100,1.68189,0.07,5.34292,4.0
2752,fail,2,707.0,100,1.75346,0.08487,5.69543,7.07
2752,fail,3,1075.0,100,1.73324,0.07814,5.73752,10.75
2752,virtual,1,200.0,50,1.74655,0.085,5.31333,4.0
2752,virtual,2,348.0,50,1.78833,0.0977,5.60872,6.96
2752,virtual,3,528.0,50,1.81418,0.10417,5.81881,10.56
2754,fail,1,400.0,100,1.67875,0.065,5.35167,4.0
2754,fail,2,710.0,100,1.682,0.06338,5.69906,7.1
2754,fail,3,1088.0,100,1.72445,0.07996,5.72472,10.88
2754,virtual,1,200.0,50,1.6819,0.06,5.2,4.0
2754,virtual,2,362.0,50,1.7605,0.09116,5.52256,7.24
2754,virtual,3,536.0,50,1.78004,0.09701,5.72015,10.72
2756,fail,1,400.0,100,1.61703,0.0475,5.34208,4.0
2756,fail,2,710.0,100,1.76463,0.09014,5.69507,7.1
2756,fail,3,1098.0,100,1.70677,0.07013,5.71752,10.98
2756,virtual,1,200.0,50,1.76961,0.09,5.41583,4.0
2756,virtual,2,384.0,50,1.77347,0.09115,5.52387,7.68
2756,virtual,3,628.0,50,1.69275,0.06529,5.53344,12.56
2758,fail,1,400.0,100,1.72246,0.085,5.34042,4.0
2758,fail,2,712.0,100,1.69198,0.0618,5.68656,7.12
2758,fail,3,1095.0,100,1.79221,0.10137,5.70959,10.95
2758,virtual,1,200.0,50,1.75398,0.09,5.28833,4.0
2758,virtual,2,364.0,50,1.69868,0.06868,5.52106,7.28
2758,virtual,3,536.0,50,1.70983,0.07276,5.77923,10.72
2760,fail,1,400.0,100,1.67193,0.07,5.31917,4.0
2760,fail,2,708.0,100,1.74854,0.08757,5.6822,7.08
2760,fail,3,1077.0,100,1.73251,0.08078,5.72857,10.77
2760,virtual,1,200.0,50,1.75521,0.085,5.1375,4.0
2760,virtual,2,351.0,50,1.73463,0.08262,5.49525,7.02
2760,virtual,3,533.0,50,1.74949,0.0863,5.63759,10.66
2762,fail,1,400.0,100,1.68486,0.0725,5.32458,4.0
2762,fail,2,706.0,100,1.75239,0.08499,5.71105,7.06
2762,fail,3,1068.0,100,1.71943,0.07584,5.75265,10.68
2762,virtual,1,200.0,50,1.59585,0.035,5.32917,4.0
2762,virtual,2,385.0,50,1.75335,0.08312,5.57013,7.7
2762,virtual,3,568.0,50,1.7425,0.08099,5.7632,11.36
2764,fail,1,400.0,100,1.64449,0.0575,5.34667,4.0
2764,fail,2,706.0,100,1.73996,0.07649,5.7382,7.06
2764,fail,3,1090.0,100,1.70092,0.07064,5.73624,10.9
2764,virtual,1,200.0,50,1.75,0.085,5.3625,4.0
2764,virtual,2,395.0,50,1.7289,0.07595,5.53544,7.9
2764,virtual,3,569.0,50,1.73695,0.0826,5.69772,11.38
2766,fail,1,400.0,100,1.65869,0.0625,5.32667,4.0
2766,fail,2,706.0,100,1.6994,0.06799,5.70633,7.06
2766,fail,3,1071.0,100,1.69261,0.06723,5.7328,10.71
2766,virtual,1,200.0,50,1.65147,0.055,5.22667,4.0
2766,virtual,2,378.0,50,1.7229,0.07672,5.53748,7.56
2766,virtual,3,566.0,50,1.78804,0.10071,5.64429,11.32
2768,fail,1,400.0,100,1.64318,0.06,5.3475,4.0
2768,fail,2,715.0,100,1.76695,0.09231,5.69254,7.15
2768,fail,3,1081.0,100,1.73997,0.08511,5.73096,10.81
2768,virtual,1,200.0,50,1.69946,0.07,5.21083,4.0
2768,virtual,2,354.0,50,1.70757,0.07062,5.53249,7.08
2768,virtual,3,556.0,50,1.75076,0.08633,5.68705,11.12
2770,fail,1,400.0,100,1.68721,0.07,5.35333,4.0
2770,fail,2,722.0,100,1.75233,0.08726,5.69114,7.22
2770,fail,3,1081.0,100,1.75779,0.08973,5.74854,10.81
2770,virtual,1,200.0,50,1.78299,0.1,5.36667,4.0
2770,virtual,2,387.0,50,1.73147,0.08269,5.6068,7.74
2770,virtual,3,549.0,50,1.77079,0.09472,5.76108,10.98
2772,fail,1,400.0,100,1.61298,0.05,5.34417,4.0
2772,fail,2,712.0,100,1.72497,0.07584,5.71395,7.12
2772,fail,3,1067.0,100,1.74737,0.08529,5.74633,10.67
2772,virtual,1,200.0,50,1.83662,0.12,5.325,4.0
2772,virtual,2,378.0,50,1.69862,0.07143,5.5172,7.56
2772,virtual,3,603.0,50,1.73717,0.08458,5.64207,12.06
2774,fail,1,400.0,100,1.67472,0.07,5.3425,4.0
2774,fail,2,708.0,100,1.74695,0.08192,5.7201,7.08
2774,fail,3,1087.0,100,1.75683,0.0874,5.72861,10.87
2774,virtual,1,200.0,50,1.87617,0.13,5.17667,4.0
2774,virtual,2,343.0,50,1.70683,0.07289,5.5826,6.86
2774,virtual,3,517.0,50,1.72112,0.0793,5.71792,10.34
2776,fail,1,400.0,100,1.64585,0.0625,5.34833,4.0
2776,fail,2,700.0,100,1.76907,0.09,5.70714,7.0
2776,fail,3,1090.0,100,1.73733,0.08165,5.7445,10.9
2776,virtual,1,200.0,50,1.81657,0.11,5.305,4.0
2776,virtual,2,353.0,50,1.74503,0.08499,5.67469,7.06
2776,virtual,3,556.0,50,1.80726,0.10432,5.70594,11.12
2778,fail,1,400.0,100,1.6566,0.0625,5.35333,4.0
2778,fail,2,711.0,100,1.72479,0.07736,5.67018,7.11
2778,fail,3,1094.0,100,1.74765,0.08135,5.74802,10.94
2778,virtual,1,200.0,50,1.81989,0.105,5.16,4.0
2778,virtual,2,355.0,50,1.77994,0.09014,5.58498,7.1
2778,virtual,3,516.0,50,1.78695,0.0969,5.82009,10.32
2780,fail,1,400.0,100,1.61621,0.05,5.3475,4.0
2780,fail,2,706.0,100,1.67875,0.05807,5.69169,7.06
2780,fail,3,1079.0,100,1.72931,0.08063,5.73092,10.79
2780,virtual,1,200.0,50,1.77914,0.095,5.33167,4.0
2780,virtual,2,389.0,50,1.71906,0.07969,5.49572,7.78
2780,virtual,3,558.0,50,1.74528,0.08423,5.7049,11.16
2782,fail,1,400.0,100,1.68892,0.075,5.37542,4.0
2782,fail,2,704.0,100,1.73833,0.08097,5.69981,7.04
2782,fail,3,1092.0,100,1.72099,0.07601,5.73001,10.92
2782,virtual,1,200.0,50,1.77237,0.095,5.1,4.0
2782,virtual,2,352.0,50,1.69753,0.07102,5.47538,7.04
2782,virtual,3,528.0,50,1.73126,0.07765,5.64205,10.56
