sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
2298,virtual,2,368.0,50,1.67343,0.0625,5.46558,7.36
2298,virtual,3,530.0,50,1.74116,0.08868,5.59308,10.6
2300,closed,1,400.0,100,1.67578,0.06,5.40167,4.0
2300,closed,2,714.0,100,1.68656,0.06303,5.65686,7.14
2300,closed,3,1148.0,100,1.71484,0.07666,5.70151,11.48
2300,virtual,1,200.0,50,1.70875,0.065,5.335,4.0
2300,virtual,2,388.0,50,1.73685,0.08247,5.51589,7.76
2300,virtual,3,562.0,50,1.63715,0.04804,5.70937,11.24
2302,closed,1,400.0,100,1.66767,0.06,5.44292,4.0
2302,closed,2,725.0,100,1.70542,0.07034,5.62851,7.25
2302,closed,3,1174.0,100,1.73268,0.08007,5.69832,11.74
2302,virtual,1,200.0,50,1.60398,0.04,5.40667,4.0
2302,virtual,2,371.0,50,1.71622,0.07547,5.6469,7.42
2302,virtual,3,568.0,50,1.76244,0.09331,5.75968,11.36
2304,closed,1,400.0,100,1.79864,0.105,5.43833,4.0
2304,closed,2,718.0,100,1.71144,0.07103,5.62396,7.18
2304,closed,3,1150.0,100,1.77655,0.09565,5.70884,11.5
2304,virtual,1,200.0,50,1.72312,0.075,5.34333,4.0
2304,virtual,2,388.0,50,1.73649,0.08505,5.5799,7.76
2304,virtual,3,602.0,50,1.68285,0.06645,5.65365,12.04
2306,closed,1,400.0,100,1.68794,0.065,5.4225,4.0
2306,closed,2,716.0,100,1.68612,0.06285,5.64525,7.16
2306,closed,3,1154.0,100,1.74314,0.08492,5.70985,11.54
2306,virtual,1,200.0,50,1.7422,0.08,5.15333,4.0
2306,virtual,2,351.0,50,1.73867,0.07977,5.4905,7.02
2306,virtual,3,520.0,50,1.76773,0.09423,5.62981,10.4
2308,closed,1,400.0,100,1.80331,0.1025,5.42875,4.0
2308,closed,2,717.0,100,1.7155,0.06974,5.61669,7.17
2308,closed,3,1157.0,100,1.7053,0.07174,5.70671,11.57
2308,virtual,1,200.0,50,1.71612,0.08,5.1475,4.0
2308,virtual,2,344.0,50,1.74183,0.08721,5.57461,6.88
2308,virtual,3,495.0,50,1.67768,0.06263,5.77172,9.9
2310,closed,1,400.0,100,1.70109,0.0725,5.41708,4.0
2310,closed,2,723.0,100,1.76343,0.0899,5.6178,7.23
2310,closed,3,1140.0,100,1.74082,0.08246,5.71857,11.4
2310,virtual,1,200.0,50,1.71117,0.075,5.26667,4.0
2310,virtual,2,364.0,50,1.70345,0.07418,5.60485,7.28
2310,virtual,3,543.0,50,1.71666,0.07551,5.70534,10.86
2312,closed,1,400.0,100,1.73527,0.08,5.41833,4.0
2312,closed,2,721.0,100,1.70813,0.07212,5.61974,7.21
2312,closed,3,1158.0,100,1.73128,0.08117,5.69977,11.58
2312,virtual,1,200.0,50,1.79922,0.1,5.30833,4.0
2312,virtual,2,371.0,50,1.87558,0.12399,5.51527,7.42
2312,virtual,3,565.0,50,1.77695,0.09558,5.5528,11.3
2314,closed,1,400.0,100,1.68526,0.065,5.41958,4.0
2314,closed,2,719.0,100,1.69598,0.06954,5.63978,7.19
2314,closed,3,1148.0,100,1.73673,0.08101,5.70732,11.48
2314,virtual,1,200.0,50,1.7663,0.095,5.255,4.0
2314,virtual,2,384.0,50,1.83747,0.11979,5.45964,7.68
2314,virtual,3,550.0,50,1.76901,0.09273,5.62121,11.0
2316,closed,1,400.0,100,1.65431,0.055,5.38083,4.0
2316,closed,2,720.0,100,1.76938,0.09167,5.63472,7.2
2316,closed,3,1129.0,100,1.74351,0.08149,5.71199,11.29
2316,virtual,1,200.0,50,1.75448,0.09,5.23083,4.0
2316,virtual,2,348.0,50,1.75707,0.09195,5.58477,6.96
2316,virtual,3,543.0,50,1.73317,0.08103,5.76519,10.86
2318,closed,1,400.0,100,1.69559,0.0675,5.40125,4.0
2318,closed,2,722.0,100,1.71556,0.07202,5.64474,7.22
2318,closed,3,1148.0,100,1.74728,0.08362,5.70804,11.48
2318,virtual,1,200.0,50,1.73782,0.08,5.295,4.0
2318,virtual,2,366.0,50,1.7265,0.0765,5.57605,7.32
2318,virtual,3,544.0,50,1.70107,0.06985,5.71507,10.88
2320,closed,1,400.0,100,1.68112,0.065,5.41375,4.0
2320,closed,2,724.0,100,1.75124,0.08425,5.63628,7.24
2320,closed,3,1146.0,100,1.69484,0.06806,5.70026,11.46
2320,virtual,1,200.0,50,1.72607,0.08,5.25417,4.0
2320,virtual,2,365.0,50,1.64629,0.05205,5.49406,7.3
2320,virtual,3,554.0,50,1.70119,0.0704,5.65253,11.08
2322,closed,1,400.0,100,1.80774,0.105,5.41542,4.0
2322,closed,2,712.0,100,1.72513,0.07865,5.66152,7.12
2322,closed,3,1137.0,100,1.74077,0.08355,5.69452,11.37
2322,virtual,1,200.0,50,1.64225,0.05,5.52667,4.0
2322,virtual,2,391.0,50,1.74868,0.0844,5.60401,7.82
2322,virtual,3,654.0,50,1.69075,0.06881,5.58767,13.08
2324,closed,1,400.0,100,1.76995,0.09,5.39667,4.0
2324,closed,2,717.0,100,1.75186,0.08368,5.63296,7.17
2324,closed,3,1126.0,100,1.74582,0.08526,5.71773,11.26
2324,virtual,1,200.0,50,1.81455,0.11,5.23,4.0
2324,virtual,2,360.0,50,1.77601,0.08889,5.52361,7.2
2324,virtual,3,515.0,50,1.72365,0.07573,5.67767,10.3
2326,closed,1,400.0,100,1.67497,0.06,5.38458,4.0
2326,closed,2,710.0,100,1.74762,0.0831,5.62723,7.1
2326,closed,3,1134.0,100,1.71312,0.07407,5.70429,11.34
2326,virtual,1,200.0,50,1.75873,0.095,5.40333,4.0
2326,virtual,2,386.0,50,1.69442,0.06995,5.58722,7.72
2326,virtual,3,561.0,50,1.77199,0.09804,5.70618,11.22
2328,closed,1,400.0,100,1.79407,0.1025,5.37042,4.0
2328,closed,2,720.0,100,1.74724,0.0875,5.60648,7.2
2328,closed,3,1124.0,100,1.7415,0.08363,5.7282,11.24
2328,virtual,1,200.0,50,1.67945,0.055,5.37833,4.0
2328,virtual,2,368.0,50,1.74537,0.08152,5.66848,7.36
2328,virtual,3,561.0,50,1.78183,0.09626,5.7555,11.22
2330,closed,1,400.0,100,1.78364,0.0975,5.39292,4.0
2330,closed,2,721.0,100,1.74039,0.08044,5.64702,7.21
2330,closed,3,1134.0,100,1.72007,0.07584,5.70385,11.34
2330,virtual,1,200.0,50,1.64354,0.05,5.31417,4.0
2330,virtual,2,343.0,50,1.70463,0.07289,5.70797,6.86
2330,virtual,3,558.0,50,1.75379,0.08781,5.71894,11.16
2332,closed,1,400.0,100,1.7845,0.0975,5.38042,4.0
2332,closed,2,705.0,100,1.71943,0.0766,5.6565,7.05
2332,closed,3,1125.0,100,1.68818,0.06222,5.69822,11.25
2332,virtual,1,200.0,50,1.646,0.055,5.3975,4.0
2332,virtual,2,376.0,50,1.69203,0.06117,5.6844,7.52
2332,virtual,3,603.0,50,1.69534,0.06799,5.75152,12.06
2334,closed,1,400.0,100,1.73683,0.0775,5.38792,4.0
2334,closed,2,711.0,100,1.75133,0.0872,5.64416,7.11
2334,closed,3,1128.0,100,1.69256,0.06649,5.71011,11.28
2334,virtual,1,200.0,50,1.82965,0.12,5.25667,4.0
2334,virtual,2,332.0,50,1.67816,0.06627,5.70833,6.64
2334,virtual,3,503.0,50,1.68396,0.06362,5.84659,10.06
2336,closed,1,400.0,100,1.82099,0.11,5.37042,4.0
2336,closed,2,702.0,100,1.73281,0.0812,5.65147,7.02
2336,closed,3,1126.0,100,1.71524,0.07638,5.71122,11.26
2336,virtual,1,200.0,50,1.68058,0.065,5.42333,4.0
2336,virtual,2,364.0,50,1.70604,0.07143,5.73443,7.28
2336,virtual,3,552.0,50,1.7303,0.07971,5.82035,11.04
2338,closed,1,400.0,100,1.74829,0.085,5.38667,4.0
2338,closed,2,704.0,100,1.74232,0.08097,5.65365,7.04
2338,closed,3,1127.0,100,1.72117,0.0772,5.72242,11.27
2338,virtual,1,200.0,50,1.79693,0.095,5.3725,4.0
2338,virtual,2,403.0,50,1.75861,0.08685,5.48346,8.06
2338,virtual,3,589.0,50,1.74605,0.08489,5.64941,11.78
2340,closed,1,400.0,100,1.75908,0.0875,5.40042,4.0
2340,closed,2,709.0,100,1.76234,0.09168,5.66126,7.09
2340,closed,3,1129.0,100,1.69972,0.06997,5.73398,11.29
2340,virtual,1,200.0,50,1.71247,0.07,5.37333,4.0
2340,virtual,2,395.0,50,1.74271,0.08354,5.54093,7.9
2340,virtual,3,559.0,50,1.6987,0.07335,5.70871,11.18
2342,closed,1,400.0,100,1.71839,0.075,5.39042,4.0
2342,closed,2,701.0,100,1.71708,0.07275,5.67523,7.01
2342,closed,3,1130.0,100,1.70255,0.07168,5.71121,11.3
2342,virtual,1,200.0,50,1.68307,0.065,5.38667,4.0
2342,virtual,2,356.0,50,1.74147,0.08146,5.64185,7.12
2342,virtual,3,555.0,50,1.76255,0.08829,5.68018,11.1
2344,closed,1,400.0,100,1.70764,0.075,5.38583,4.0
2344,closed,2,707.0,100,1.71713,0.07638,5.66855,7.07
2344,closed,3,1127.0,100,1.72718,0.07897,5.71695,11.27
2344,virtual,1,200.0,50,1.76792,0.09,5.32333,4.0
2344,virtual,2,350.0,50,1.72894,0.08286,5.57524,7.0
2344,virtual,3,518.0,50,1.72083,0.07529,5.72458,10.36
2346,closed,1,400.0,100,1.74366,0.085,5.39875,4.0
2346,closed,2,710.0,100,1.72515,0.07606,5.68638,7.1
2346,closed,3,1139.0,100,1.73838,0.07814,5.72286,11.39
2346,virtual,1,200.0,50,1.67543,0.06,5.17667,4.0
2346,virtual,2,350.0,50,1.73911,0.08571,5.57524,7.0
2346,virtual,3,542.0,50,1.77088,0.08672,5.63653,10.84
2348,closed,1,400.0,100,1.74192,0.085,5.37458,4.0
2348,closed,2,717.0,100,1.703,0.07252,5.66179,7.17
2348,closed,3,1105.0,100,1.71881,0.07692,5.75038,11.05
2348,virtual,1,200.0,50,1.63876,0.05,5.16583,4.0
2348,virtual,2,374.0,50,1.72204,0.07487,5.52718,7.48
2348,virtual,3,511.0,50,1.71233,0.07632,5.84214,10.22
2350,closed,1,400.0,100,1.70781,0.0725,5.37375,4.0
2350,closed,2,705.0,100,1.69525,0.07234,5.69314,7.05
2350,closed,3,1122.0,100,1.73455,0.08021,5.72891,11.22
2350,virtual,1,200.0,50,1.76706,0.1,5.21583,4.0
2350,virtual,2,351.0,50,1.70267,0.07692,5.61728,7.02
2350,virtual,3,520.0,50,1.7889,0.1,5.80321,10.4
2352,closed,1,400.0,100,1.70012,0.0675,5.39875,4.0
2352,closed,2,705.0,100,1.69844,0.0695,5.70047,7.05
2352,closed,3,1133.0,100,1.70427,0.07237,5.74728,11.33
2352,virtual,1,200.0,50,1.80811,0.11,5.33167,4.0
2352,virtual,2,369.0,50,1.73187,0.07859,5.53794,7.38
2352,virtual,3,585.0,50,1.71393,0.07179,5.53647,11.7
2354,closed,1,400.0,100,1.73656,0.0825,5.39417,4.0
2354,closed,2,717.0,100,1.73049,0.08089,5.66179,7.17
2354,closed,3,1133.0,100,1.71983,0.07502,5.75184,11.33
2354,virtual,1,200.0,50,1.76178,0.08,5.37583,4.0
2354,virtual,2,382.0,50,1.70281,0.0733,5.60209,7.64
2354,virtual,3,595.0,50,1.70169,0.07059,5.69132,11.9
2356,closed,1,400.0,100,1.70472,0.0725,5.39375,4.0
2356,closed,2,714.0,100,1.72454,0.07703,5.66176,7.14
2356,closed,3,1134.0,100,1.68037,0.06261,5.74397,11.34
2356,virtual,1,200.0,50,1.71187,0.075,5.31417,4.0
2356,virtual,2,339.0,50,1.7621,0.0885,5.76942,6.78
2356,virtual,3,551.0,50,1.7708,0.09074,5.75106,11.02
2358,closed,1,400.0,100,1.68864,0.065,5.35833,4.0
2358,closed,2,719.0,100,1.72438,0.0765,5.62935,7.19
2358,closed,3,1102.0,100,1.79993,0.10254,5.77541,11.02
2358,virtual,1,200.0,50,1.73361,0.085,5.25417,4.0
2358,virtual,2,384.0,50,1.67493,0.05469,5.52734,7.68
2358,virtual,3,577.0,50,1.73717,0.07799,5.66811,11.54
2360,closed,1,400.0,100,1.69455,0.065,5.3675,4.0
2360,closed,2,705.0,100,1.79138,0.09929,5.64704,7.05
2360,closed,3,1117.0,100,1.76296,0.08863,5.73754,11.17
2360,virtual,1,200.0,50,1.7874,0.095,5.3625,4.0
2360,virtual,2,375.0,50,1.73288,0.07467,5.55156,7.5
2360,virtual,3,564.0,50,1.73144,0.07447,5.74616,11.28
2362,closed,1,400.0,100,1.76932,0.09,5.37208,4.0
2362,closed,2,714.0,100,1.77955,0.09524,5.63959,7.14
2362,closed,3,1106.0,100,1.72481,0.07685,5.74638,11.06
2362,virtual,1,200.0,50,1.61374,0.04,5.22333,4.0
2362,virtual,2,346.0,50,1.64533,0.05202,5.60067,6.92
2362,virtual,3,515.0,50,1.69153,0.0699,5.68641,10.3
2364,closed,1,400.0,100,1.71667,0.0725,5.36375,4.0
2364,closed,2,717.0,100,1.66921,0.05858,5.63505,7.17
2364,closed,3,1090.0,100,1.72466,0.07798,5.78502,10.9
2364,virtual,1,200.0,50,1.80267,0.105,5.30667,4.0
2364,virtual,2,341.0,50,1.68459,0.06745,5.60068,6.82
2364,virtual,3,511.0,50,1.72328,0.07436,5.77821,10.22
2366,closed,1,400.0,100,1.6642,0.0575,5.37167,4.0
2366,closed,2,709.0,100,1.65053,0.05078,5.6394,7.09
2366,closed,3,1098.0,100,1.72674,0.07832,5.76655,10.98
2366,virtual,1,200.0,50,1.73819,0.085,5.25167,4.0
2366,virtual,2,376.0,50,1.72455,0.07979,5.60683,7.52
2366,virtual,3,548.0,50,1.74763,0.08577,5.76156,10.96
2368,closed,1,400.0,100,1.69261,0.0675,5.38,4.0
2368,closed,2,713.0,100,1.70934,0.07153,5.6454,7.13
2368,closed,3,1123.0,100,1.72447,0.07836,5.74221,11.23
2368,virtual,1,200.0,50,1.69289,0.065,5.27083,4.0
2368,virtual,2,365.0,50,1.72452,0.07671,5.62557,7.3
2368,virtual,3,575.0,50,1.72806,0.07826,5.67942,11.5
2370,closed,1,400.0,100,1.70132,0.0675,5.37042,4.0
2370,closed,2,710.0,100,1.70786,0.07042,5.62934,7.1
2370,closed,3,1111.0,100,1.75729,0.08461,5.74917,11.11
2370,virtual,1,200.0,50,1.74098,0.085,5.34417,4.0
2370,virtual,2,373.0,50,1.6508,0.05094,5.67158,7.46
2370,virtual,3,588.0,50,1.71001,0.07313,5.75794,11.76
2372,closed,1,400.0,100,1.68728,0.0625,5.40458,4.0
2372,closed,2,719.0,100,1.70077,0.07093,5.63561,7.19
2372,closed,3,1137.0,100,1.74637,0.08355,5.7382,11.37
2372,virtual,1,200.0,50,1.71904,0.075,5.33417,4.0
2372,virtual,2,369.0,50,1.70875,0.07317,5.58943,7.38
2372,virtual,3,546.0,50,1.66644,0.05678,5.75153,10.92
2374,closed,1,400.0,100,1.73933,0.085,5.39792,4.0
2374,closed,2,720.0,100,1.69971,0.06944,5.62894,7.2
2374,closed,3,1125.0,100,1.76139,0.09156,5.74385,11.25
2374,virtual,1,200.0,50,1.67719,0.065,5.24917,4.0
2374,virtual,2,366.0,50,1.7716,0.0929,5.57332,7.32
2374,virtual,3,546.0,50,1.73435,0.07875,5.67827,10.92
2376,closed,1,400.0,100,1.72405,0.0775,5.38667,4.0
2376,closed,2,714.0,100,1.7307,0.07423,5.62115,7.14
2376,closed,3,1126.0,100,1.7291,0.07904,5.72809,11.26
2376,virtual,1,200.0,50,1.78992,0.105,5.3275,4.0
2376,virtual,2,367.0,50,1.73727,0.08174,5.63579,7.34
2376,virtual,3,551.0,50,1.7597,0.08893,5.8046,11.02
2378,closed,1,400.0,100,1.70844,0.075,5.36708,4.0
2378,closed,2,716.0,100,1.69802,0.06704,5.64036,7.16
2378,closed,3,1112.0,100,1.73741,0.08273,5.73726,11.12
2378,virtual,1,200.0,50,1.71731,0.08,5.365,4.0
2378,virtual,2,380.0,50,1.71165,0.07632,5.58684,7.6
2378,virtual,3,585.0,50,1.72859,0.07863,5.7037,11.7
2380,closed,1,400.0,100,1.694,0.0675,5.37917,4.0
2380,closed,2,708.0,100,1.71881,0.07486,5.64383,7.08
2380,closed,3,1125.0,100,1.71991,0.07378,5.70341,11.25
2380,virtual,1,200.0,50,1.67643,0.06,5.3725,4.0
2380,virtual,2,377.0,50,1.68508,0.05836,5.64324,7.54
2380,virtual,3,592.0,50,1.71788,0.07601,5.82939,11.84
2382,closed,1,400.0,100,1.79761,0.1025,5.38083,4.0
2382,closed,2,722.0,100,1.72941,0.07756,5.62996,7.22
2382,closed,3,1124.0,100,1.7259,0.07651,5.74466,11.24
2382,virtual,1,200.0,50,1.66442,0.055,5.4425,4.0
2382,virtual,2,382.0,50,1.72286,0.07592,5.66361,7.64
2382,virtual,3,608.0,50,1.71296,0.07237,5.69627,12.16
2384,closed,1,400.0,100,1.72229,0.08,5.40042,4.0
2384,closed,2,711.0,100,1.75355,0.0872,5.67511,7.11
2384,closed,3,1164.0,100,1.74064,0.08162,5.71664,11.64
2384,virtual,1,200.0,50,1.6519,0.05,5.17167,4.0
2384,virtual,2,343.0,50,1.73344,0.07872,5.63654,6.86
2384,virtual,3,497.0,50,1.70016,0.07042,5.81221,9.94
2386,closed,1,400.0,100,1.74184,0.0825,5.39542,4.0
2386,closed,2,708.0,100,1.71912,0.07486,5.67302,7.08
2386,closed,3,1150.0,100,1.72518,0.07826,5.72232,11.5
2386,virtual,1,200.0,50,1.66866,0.055,5.3075,4.0
2386,virtual,2,369.0,50,1.73156,0.07588,5.60208,7.38
2386,virtual,3,559.0,50,1.77995,0.09481,5.69887,11.18
2388,closed,1,400.0,100,1.65024,0.0525,5.40083,4.0
2388,closed,2,697.0,100,1.71877,0.07747,5.69082,6.97
2388,closed,3,1145.0,100,1.72804,0.07948,5.72052,11.45
2388,virtual,1,200.0,50,1.77343,0.1,5.33833,4.0
2388,virtual,2,385.0,50,1.69475,0.06753,5.56537,7.7
2388,virtual,3,547.0,50,1.74247,0.08227,5.63589,10.94
2390,closed,1,400.0,100,1.71235,0.075,5.42917,4.0
2390,closed,2,714.0,100,1.72856,0.08123,5.68067,7.14
2390,closed,3,1152.0,100,1.69336,0.06858,5.73756,11.52
2390,virtual,1,200.0,50,1.72568,0.075,5.40167,4.0
2390,virtual,2,385.0,50,1.7831,0.0961,5.46883,7.7
2390,virtual,3,597.0,50,1.69924,0.067,5.54467,11.94
2392,closed,1,400.0,100,1.71763,0.0775,5.41083,4.0
2392,closed,2,714.0,100,1.69895,0.06723,5.68254,7.14
2392,closed,3,1144.0,100,1.74846,0.08304,5.74155,11.44
2392,virtual,1,200.0,50,1.70822,0.07,5.25917,4.0
2392,virtual,2,339.0,50,1.68762,0.0649,5.62635,6.78
2392,virtual,3,525.0,50,1.67842,0.06286,5.71746,10.5
2394,closed,1,400.0,100,1.59811,0.0325,5.42083,4.0
2394,closed,2,714.0,100,1.7404,0.08123,5.6781,7.14
2394,closed,3,1131.0,100,1.7071,0.06985,5.74757,11.31
2394,virtual,1,200.0,50,1.72352,0.075,5.305,4.0
2394,virtual,2,358.0,50,1.74806,0.08659,5.61453,7.16
2394,virtual,3,559.0,50,1.74565,0.08408,5.74717,11.18
2396,closed,1,400.0,100,1.72067,0.075,5.41875,4.0
2396,closed,2,704.0,100,1.72983,0.07812,5.70099,7.04
2396,closed,3,1140.0,100,1.70359,0.07105,5.71155,11.4
2396,virtual,1,200.0,50,1.78896,0.1,5.60833,4.0
2396,virtual,2,367.0,50,1.66517,0.05722,5.81562,7.34
2396,virtual,3,614.0,50,1.69532,0.06678,5.66721,12.28
2398,closed,1,400.0,100,1.70784,0.075,5.41125,4.0
2398,closed,2,699.0,100,1.6873,0.06438,5.69099,6.99
2398,closed,3,1141.0,100,1.77221,0.09202,5.71502,11.41
2398,virtual,1,200.0,50,1.82978,0.115,5.40417,4.0
2398,virtual,2,372.0,50,1.73883,0.08602,5.65143,7.44
2398,virtual,3,566.0,50,1.72359,0.07774,5.6914,11.32
2400,closed,1,400.0,100,1.72488,0.08,5.40833,4.0
2400,closed,2,711.0,100,1.73434,0.08158,5.66128,7.11
2400,closed,3,1123.0,100,1.7481,0.0837,5.71698,11.23
2400,virtual,1,200.0,50,1.72568,0.08,5.4325,4.0
2400,virtual,2,367.0,50,1.74944,0.08719,5.66258,7.34
2400,virtual,3,570.0,50,1.7518,0.08596,5.69532,11.4
2402,closed,1,400.0,100,1.66208,0.055,5.39917,4.0
2402,closed,2,705.0,100,1.72986,0.07943,5.67589,7.05
2402,closed,3,1118.0,100,1.72745,0.07603,5.72838,11.18
2402,virtual,1,200.0,50,1.76069,0.085,5.2675,4.0
2402,virtual,2,352.0,50,1.74563,0.08239,5.60701,7.04
2402,virtual,3,510.0,50,1.615,0.03922,5.82026,10.2
2404,closed,1,400.0,100,1.71088,0.075,5.40292,4.0
2404,closed,2,703.0,100,1.71695,0.07397,5.70792,7.03
2404,closed,3,1121.0,100,1.72464,0.07315,5.73104,11.21
2404,virtual,1,200.0,50,1.74008,0.08,5.23583,4.0
2404,virtual,2,368.0,50,1.76689,0.09239,5.51947,7.36
2404,virtual,3,535.0,50,1.81648,0.11028,5.73738,10.7
2406,closed,1,400.0,100,1.68209,0.0625,5.40042,4.0
2406,closed,2,704.0,100,1.6732,0.05966,5.70005,7.04
2406,closed,3,1112.0,100,1.72139,0.07644,5.74595,11.12
2406,virtual,1,200.0,50,1.67235,0.06,5.35917,4.0
2406,virtual,2,389.0,50,1.70392,0.06941,5.56084,7.78
2406,virtual,3,556.0,50,1.69272,0.06835,5.73651,11.12
2408,closed,1,400.0,100,1.76543,0.085,5.3825,4.0
2408,closed,2,696.0,100,1.67575,0.06466,5.70043,6.96
2408,closed,3,1112.0,100,1.71973,0.07464,5.75689,11.12
2408,virtual,1,200.0,50,1.70998,0.075,5.29417,4.0
2408,virtual,2,366.0,50,1.73257,0.07923,5.56102,7.32
2408,virtual,3,541.0,50,1.69979,0.07024,5.63062,10.82
2410,closed,1,400.0,100,1.78798,0.095,5.39917,4.0
2410,closed,2,699.0,100,1.72858,0.07582,5.69456,6.99
2410,closed,3,1122.0,100,1.70323,0.06952,5.76396,11.22
2410,virtual,1,200.0,50,1.88274,0.13,5.32083,4.0
2410,virtual,2,351.0,50,1.69268,0.06838,5.64103,7.02
2410,virtual,3,550.0,50,1.76847,0.09455,5.75061,11.0
2412,closed,1,400.0,100,1.66599,0.055,5.39583,4.0
2412,closed,2,711.0,100,1.78633,0.10127,5.66034,7.11
2412,closed,3,1108.0,100,1.72928,0.08123,5.7685,11.08
2412,virtual,1,200.0,50,1.64341,0.055,5.24917,4.0
2412,virtual,2,344.0,50,1.67669,0.06395,5.63081,6.88
2412,virtual,3,503.0,50,1.79621,0.10139,5.78231,10.06
2414,closed,1,400.0,100,1.70538,0.07,5.40542,4.0
2414,closed,2,700.0,100,1.75787,0.08714,5.6569,7.0
2414,closed,3,1111.0,100,1.71377,0.07471,5.75308,11.11
2414,virtual,1,200.0,50,1.62867,0.04,5.46417,4.0
2414,virtual,2,386.0,50,1.77602,0.09326,5.64119,7.72
2414,virtual,3,587.0,50,1.68293,0.06644,5.70102,11.74
2416,closed,1,400.0,100,1.81534,0.1075,5.41292,4.0
2416,closed,2,696.0,100,1.70848,0.07328,5.68487,6.96
2416,closed,3,1118.0,100,1.7087,0.07245,5.74434,11.18
2416,virtual,1,200.0,50,1.70338,0.065,5.3625,4.0
2416,virtual,2,359.0,50,1.74933,0.08914,5.63649,7.18
2416,virtual,3,543.0,50,1.76657,0.09392,5.84101,10.86
2418,closed,1,400.0,100,1.69556,0.065,5.4275,4.0
2418,closed,2,700.0,100,1.70648,0.07286,5.68738,7.0
2418,closed,3,1143.0,100,1.72048,0.07787,5.71799,11.43
2418,virtual,1,200.0,50,1.68824,0.065,5.17583,4.0
2418,virtual,2,360.0,50,1.69373,0.06667,5.54074,7.2
2418,virtual,3,511.0,50,1.72167,0.07632,5.74918,10.22
2420,closed,1,400.0,100,1.72601,0.075,5.39208,4.0
2420,closed,2,695.0,100,1.76024,0.09065,5.68705,6.95
2420,closed,3,1119.0,100,1.75793,0.08847,5.71909,11.19
2420,virtual,1,200.0,50,1.65207,0.055,5.25667,4.0
2420,virtual,2,377.0,50,1.67816,0.06101,5.50221,7.54
2420,virtual,3,514.0,50,1.77364,0.09533,5.70039,10.28
2422,closed,1,400.0,100,1.74706,0.09,5.41667,4.0
2422,closed,2,704.0,100,1.77942,0.09943,5.66761,7.04
2422,closed,3,1126.0,100,1.69641,0.06838,5.73668,11.26
2422,virtual,1,200.0,50,1.73006,0.08,5.34833,4.0
2422,virtual,2,367.0,50,1.74373,0.08992,5.57947,7.34
2422,virtual,3,558.0,50,1.73464,0.08065,5.76374,11.16
2424,closed,1,400.0,100,1.70223,0.0725,5.3975,4.0
2424,closed,2,706.0,100,1.73216,0.0779,5.68437,7.06
2424,closed,3,1113.0,100,1.72109,0.07727,5.74169,11.13
2424,virtual,1,200.0,50,1.78478,0.1,5.2425,4.0
2424,virtual,2,331.0,50,1.7803,0.09668,5.6279,6.62
2424,virtual,3,540.0,50,1.76537,0.09074,5.67932,10.8
2426,closed,1,400.0,100,1.71892,0.0775,5.41375,4.0
2426,closed,2,702.0,100,1.77892,0.09687,5.68993,7.02
2426,closed,3,1129.0,100,1.71091,0.0744,5.72852,11.29
2426,virtual,1,200.0,50,1.75903,0.095,5.41583,4.0
2426,virtual,2,384.0,50,1.73868,0.08333,5.53082,7.68
2426,virtual,3,569.0,50,1.71132,0.07381,5.70269,11.38
2428,closed,1,400.0,100,1.746,0.085,5.395,4.0
2428,closed,2,702.0,100,1.74119,0.07977,5.69136,7.02
2428,closed,3,1127.0,100,1.73341,0.08163,5.73011,11.27
2428,virtual,1,200.0,50,1.69458,0.07,5.41,4.0
2428,virtual,2,378.0,50,1.72424,0.07672,5.70811,7.56
2428,virtual,3,580.0,50,1.73471,0.07759,5.78247,11.6
2430,closed,1,400.0,100,1.76216,0.0925,5.38542,4.0
2430,closed,2,708.0,100,1.76551,0.08898,5.67655,7.08
2430,closed,3,1109.0,100,1.76851,0.09288,5.74872,11.09
2430,virtual,1,200.0,50,1.69631,0.065,5.28667,4.0
2430,virtual,2,371.0,50,1.70553,0.06739,5.52156,7.42
2430,virtual,3,538.0,50,1.72388,0.07807,5.75713,10.76
2432,closed,1,400.0,100,1.68784,0.065,5.40458,4.0
2432,closed,2,694.0,100,1.7314,0.07781,5.67939,6.94
2432,closed,3,1135.0,100,1.7553,0.08899,5.7185,11.35
2432,virtual,1,200.0,50,1.77197,0.095,5.26167,4.0
2432,virtual,2,348.0,50,1.71874,0.07471,5.59866,6.96
2432,virtual,3,501.0,50,1.77959,0.0978,5.76913,10.02
2434,closed,1,400.0,100,1.66836,0.06,5.40542,4.0
2434,closed,2,699.0,100,1.80123,0.10014,5.68336,6.99
2434,closed,3,1128.0,100,1.72171,0.07979,5.73951,11.28
2434,virtual,1,200.0,50,1.63183,0.045,5.3175,4.0
2434,virtual,2,355.0,50,1.73198,0.07606,5.59343,7.1
2434,virtual,3,577.0,50,1.74545,0.08492,5.63749,11.54
2436,closed,1,400.0,100,1.66047,0.0575,5.39125,4.0
2436,closed,2,693.0,100,1.7392,0.08369,5.69721,6.93
2436,closed,3,1129.0,100,1.73735,0.0806,5.73738,11.29
2436,virtual,1,200.0,50,1.74476,0.085,5.20333,4.0
2436,virtual,2,354.0,50,1.63055,0.04802,5.53437,7.08
2436,virtual,3,521.0,50,1.72967,0.07678,5.71337,10.42
2438,closed,1,400.0,100,1.68356,0.06,5.37917,4.0
2438,closed,2,692.0,100,1.68098,0.06069,5.68473,6.92
